reset 
clear 
plot 2 with lines 
set size ratio 0.500000 
set nokey 
17 4 50.985159 
17 5 42.232131 
17 6 35.115476 
17 7 29.298814 
17 8 24.506601 
17 9 20.526892 
17 10 17.199680 
17 11 15.282968 
17 12 12.788377 
17 13 10.681970 
17 14 8.901477 
17 15 7.396626 
17 16 6.126104 
17 17 5.055428 
17 18 4.155460 
17 19 3.401331 
17 20 2.771676 
17 21 2.248049 
17 22 1.949896 
17 23 1.568583 
17 24 1.255352 
17 25 0.999356 
17 26 0.791247 
17 27 0.622999 
17 28 0.487750 
17 29 0.379665 
17 30 0.293808 
17 31 0.226030 
17 32 0.172867 
17 33 0.144104 
17 34 0.109170 
17 35 0.082283 
17 36 0.061767 
17 37 0.046278 
17 38 0.034750 
17 39 0.026354 
17 40 0.020462 
17 41 0.016619 
17 42 0.014516 
18 0 100.000000 
18 1 86.842408 
18 2 69.024765 
18 3 54.713693 
18 4 43.759305 
18 5 35.417071 
18 6 28.974291 
18 7 23.901011 
18 8 19.831217 
18 9 16.515255 
18 10 13.780657 
18 11 12.218810 
18 12 10.198926 
18 13 8.503288 
18 14 7.076142 
18 15 5.873753 
18 16 4.860979 
18 17 4.009004 
18 18 3.293806 
18 19 2.695098 
18 20 2.195582 
18 21 1.780414 
18 22 1.544106 
18 23 1.241974 
18 24 0.993855 
18 25 0.791116 
18 26 0.626329 
18 27 0.493121 
18 28 0.386051 
18 29 0.300492 
18 30 0.232532 
18 31 0.178886 
18 32 0.136809 
18 33 0.114045 
18 34 0.086396 
18 35 0.065118 
18 36 0.048882 
18 37 0.036624 
18 38 0.027501 
18 39 0.020859 
18 40 0.016199 
18 41 0.013163 
18 42 0.011504 
19 0 100.000000 
19 1 81.875155 
19 2 59.584405 
19 3 44.242888 
19 4 33.921231 
19 5 26.735515 
19 6 21.505148 
19 7 17.544134 
19 8 14.448369 
19 9 11.970422 
19 10 9.951939 
19 11 8.807781 
19 12 7.336172 
19 13 6.106944 
19 14 5.076102 
19 15 4.209908 
19 16 3.481741 
19 17 2.870077 
19 18 2.357168 
19 19 1.928149 
19 20 1.570429 
19 21 1.273252 
19 22 1.104154 
19 23 0.888005 
19 24 0.710537 
19 25 0.565553 
19 26 0.447724 
19 27 0.352487 
19 28 0.275943 
19 29 0.214780 
19 30 0.166202 
19 31 0.127856 
19 32 0.097781 
19 33 0.081510 
19 34 0.061748 
19 35 0.046540 
19 36 0.034936 
19 37 0.026175 
19 38 0.019656 
19 39 0.014911 
19 40 0.011585 
19 41 0.009424 
19 42 0.008252 
20 0 100.000000 
20 1 70.197568 
20 2 42.612187 
20 3 28.768564 
20 4 21.032993 
20 5 16.163703 
20 6 12.814271 
20 7 10.361461 
20 8 8.484272 
20 9 7.002136 
20 10 5.805897 
20 11 5.131573 
20 12 4.267696 
20 13 3.548679 
20 14 2.947258 
20 15 2.442844 
20 16 2.019392 
20 17 1.664052 
20 18 1.366310 
20 19 1.117407 
20 20 0.909958 
20 21 0.737675 
20 22 0.639664 
20 23 0.514402 
20 24 0.411573 
20 25 0.327576 
20 26 0.259318 
20 27 0.204151 
20 28 0.159815 
20 29 0.124389 
20 30 0.096254 
20 31 0.074045 
20 32 0.056627 
20 33 0.047204 
20 34 0.035760 
20 35 0.026952 
20 36 0.020232 
20 37 0.015159 
20 38 0.011384 
20 39 0.008637 
20 40 0.006715 
20 41 0.005477 
20 42 0.004838 
EFO 
 pause 0.1 
set cbrange [-0.998462:101.000000] 
set palette defined (-1 "#0000FF", 101 "#FF0000") 
plot "-" using 2:1:3 with image 
0 0 100.000000 
0 1 30.367910 
0 2 12.655290 
0 3 7.770869 
0 4 5.496752 
0 5 4.163781 
0 6 3.277635 
0 7 2.640697 
0 8 2.158605 
0 9 1.780582 
0 10 1.476801 
0 11 1.305963 
0 12 1.087411 
0 13 0.905667 
0 14 0.753669 
0 15 0.626126 
0 16 0.518949 
0 17 0.428882 
0 18 0.353273 
0 19 0.289924 
0 20 0.236987 
0 21 0.192894 
0 22 0.167740 
0 23 0.135498 
0 24 0.108928 
0 25 0.087133 
0 26 0.069343 
0 27 0.054895 
0 28 0.043224 
0 29 0.033849 
0 30 0.026360 
0 31 0.020413 
0 32 0.015720 
0 33 0.013168 
0 34 0.010050 
0 35 0.007635 
0 36 0.005780 
0 37 0.004370 
0 38 0.003314 
0 39 0.002541 
0 40 0.001998 
0 41 0.001653 
0 42 0.001538 
1 0 100.000000 
1 1 62.368113 
1 2 34.275952 
1 3 22.332175 
1 4 16.104626 
1 5 12.302108 
1 6 9.726147 
1 7 7.855814 
1 8 6.431709 
1 9 5.310825 
1 10 4.407846 
1 11 3.899290 
1 12 3.248020 
1 13 2.705934 
1 14 2.252264 
1 15 1.871407 
1 16 1.551249 
1 17 1.282130 
1 18 1.056168 
1 19 0.866820 
1 20 0.708577 
1 21 0.576757 
1 22 0.501555 
1 23 0.405158 
1 24 0.325715 
1 25 0.260548 
1 26 0.207352 
1 27 0.164151 
1 28 0.129253 
1 29 0.101218 
1 30 0.078825 
1 31 0.061043 
1 32 0.047009 
1 33 0.039376 
1 34 0.030054 
1 35 0.022832 
1 36 0.017283 
1 37 0.013067 
1 38 0.009908 
1 39 0.007597 
1 40 0.005972 
1 41 0.004927 
1 42 0.004420 
2 0 100.000000 
2 1 79.163717 
2 2 55.043441 
2 3 39.738113 
2 4 30.004246 
2 5 23.453596 
2 6 18.781148 
2 7 15.286541 
2 8 12.576845 
2 9 10.418959 
2 10 8.666905 
2 11 7.675509 
2 12 6.401649 
2 13 5.338153 
2 14 4.446190 
2 15 3.696206 
2 16 3.065025 
2 17 2.534013 
2 18 2.087874 
2 19 1.713848 
2 20 1.401153 
2 21 1.140603 
2 22 0.991936 
2 23 0.801340 
2 24 0.644247 
2 25 0.515370 
2 26 0.410161 
2 27 0.324713 
2 28 0.255685 
2 29 0.200230 
2 30 0.155933 
2 31 0.120758 
2 32 0.092997 
2 33 0.077896 
2 34 0.059456 
2 35 0.045168 
2 36 0.034192 
2 37 0.025849 
2 38 0.019601 
2 39 0.015025 
2 40 0.011803 
2 41 0.009705 
2 42 0.008574 
3 0 100.000000 
3 1 85.562997 
3 2 66.457209 
3 3 51.719455 
3 4 40.850443 
3 5 32.801094 
3 6 26.704280 
3 7 21.966694 
3 8 18.200292 
3 9 15.150195 
3 10 12.645061 
3 11 11.217555 
3 12 9.374020 
3 13 7.827842 
3 14 6.526729 
3 15 5.430058 
3 16 4.505454 
3 17 3.726553 
3 18 3.071500 
3 19 2.521921 
3 20 2.062205 
3 21 1.678990 
3 22 1.460270 
3 23 1.179805 
3 24 0.948594 
3 25 0.758882 
3 26 0.603991 
3 27 0.478182 
3 28 0.376541 
3 29 0.294882 
3 30 0.229649 
3 31 0.177848 
3 32 0.136964 
3 33 0.114725 
3 34 0.087567 
3 35 0.066524 
3 36 0.050358 
3 37 0.038070 
3 38 0.028866 
3 39 0.022124 
3 40 0.017370 
3 41 0.014261 
3 42 0.012560 
4 0 100.000000 
4 1 88.770850 
4 2 73.088415 
4 3 59.734443 
4 4 48.893812 
4 5 40.235545 
4 6 33.308889 
4 7 27.715409 
4 8 23.147209 
4 9 19.377029 
4 10 16.238523 
4 11 14.435046 
4 12 12.091596 
4 13 10.115021 
4 14 8.444848 
4 15 7.032820 
4 16 5.839657 
4 17 4.832834 
4 18 3.985039 
4 19 3.273085 
4 20 2.677122 
4 21 2.180068 
4 22 1.896274 
4 23 1.532268 
4 24 1.232108 
4 25 0.985774 
4 26 0.784622 
4 27 0.621219 
4 28 0.489195 
4 29 0.383116 
4 30 0.298373 
4 31 0.231074 
4 32 0.177958 
4 33 0.149063 
4 34 0.113778 
4 35 0.086437 
4 36 0.065432 
4 37 0.049466 
4 38 0.037505 
4 39 0.028741 
4 40 0.022559 
4 41 0.018509 
4 42 0.016288 
5 0 100.000000 
5 1 90.633214 
5 2 77.207001 
5 3 65.142347 
5 4 54.735804 
5 5 45.956516 
5 6 38.614759 
5 7 32.481180 
5 8 27.343177 
5 9 23.022582 
5 10 19.376013 
5 11 17.262105 
5 12 14.497186 
5 13 12.150863 
5 14 10.159291 
5 15 8.469887 
5 16 7.038771 
5 17 5.828900 
5 18 4.808702 
5 19 3.951065 
5 20 3.232584 
5 21 2.632983 
5 22 2.290505 
5 23 1.851093 
5 24 1.488648 
5 25 1.191131 
5 26 0.948143 
5 27 0.750728 
5 28 0.591206 
5 29 0.463023 
5 30 0.360615 
5 31 0.279284 
5 32 0.215090 
5 33 0.180168 
5 34 0.137521 
5 35 0.104476 
5 36 0.079088 
5 37 0.059789 
5 38 0.045331 
5 39 0.034736 
5 40 0.027260 
5 41 0.022361 
5 42 0.019672 
6 0 100.000000 
6 1 91.803466 
6 2 79.887416 
6 3 68.840274 
6 4 58.936306 
6 5 50.254973 
6 6 42.746312 
6 7 36.297120 
6 8 30.775327 
6 9 26.053102 
6 10 22.016189 
6 11 19.656364 
6 12 16.550084 
6 13 13.898256 
6 14 11.637253 
6 15 9.712841 
6 16 8.078532 
6 17 6.694263 
6 18 5.525341 
6 19 4.541621 
6 20 3.716844 
6 21 3.028110 
6 22 2.634561 
6 23 2.129466 
6 24 1.712716 
6 25 1.370545 
6 26 1.091036 
6 27 0.863919 
6 28 0.680376 
6 29 0.532880 
6 30 0.415033 
6 31 0.321437 
6 32 0.247559 
6 33 0.207367 
6 34 0.158285 
6 35 0.120251 
6 36 0.091030 
6 37 0.068817 
6 38 0.052174 
6 39 0.039978 
6 40 0.031372 
6 41 0.025731 
6 42 0.022634 
7 0 100.000000 
7 1 92.566310 
7 2 81.669916 
7 3 71.375421 
7 4 61.914767 
7 5 53.402008 
7 6 45.856479 
7 7 39.236382 
7 8 33.467895 
7 9 28.464993 
7 10 24.140928 
7 11 21.594696 
7 12 18.224007 
7 13 15.330900 
7 14 12.854083 
7 15 10.739467 
7 16 8.939437 
7 17 7.412117 
7 18 6.120682 
7 19 5.032767 
7 20 4.119933 
7 21 3.357226 
7 22 2.921242 
7 23 2.361518 
7 24 1.899565 
7 25 1.520197 
7 26 1.210251 
7 27 0.958370 
7 28 0.754793 
7 29 0.591185 
7 30 0.460457 
7 31 0.356625 
7 32 0.274664 
7 33 0.230075 
7 34 0.175619 
7 35 0.133421 
7 36 0.101000 
7 37 0.076354 
7 38 0.057889 
7 39 0.044356 
7 40 0.034806 
7 41 0.028545 
7 42 0.025108 
8 0 100.000000 
8 1 93.062853 
8 2 82.844093 
8 3 73.077514 
8 4 63.959682 
8 5 55.611673 
8 6 48.085515 
8 7 41.380479 
8 8 35.460972 
8 9 30.271478 
8 10 25.747257 
8 11 23.067543 
8 12 19.503812 
8 13 16.431473 
8 14 13.792308 
8 15 11.533279 
8 16 9.606560 
8 17 7.969320 
8 18 6.583387 
8 19 5.414870 
8 20 4.433773 
8 21 3.613624 
8 22 3.144653 
8 23 2.542429 
8 24 2.045280 
8 25 1.636932 
8 26 1.303262 
8 27 1.032071 
8 28 0.812869 
8 29 0.636691 
8 30 0.495912 
8 31 0.384092 
8 32 0.295823 
8 33 0.247801 
8 34 0.189152 
8 35 0.143703 
8 36 0.108785 
8 37 0.082239 
8 38 0.062350 
8 39 0.047774 
8 40 0.037487 
8 41 0.030743 
8 42 0.027041 
9 0 100.000000 
9 1 93.368139 
9 2 83.571180 
9 3 74.143937 
9 4 65.259295 
9 5 57.037026 
9 6 49.543769 
9 7 42.800845 
9 8 36.795428 
9 9 31.491658 
9 10 26.839938 
9 11 24.073323 
9 12 20.381947 
9 13 17.189444 
9 14 14.440339 
9 15 12.082791 
9 16 10.069169 
9 17 8.356221 
9 18 6.905003 
9 19 5.680673 
9 20 4.652224 
9 21 3.792178 
9 22 3.300275 
9 23 2.668487 
9 24 2.146838 
9 25 1.718308 
9 26 1.368111 
9 27 1.083462 
9 28 0.853369 
9 29 0.668427 
9 30 0.520641 
9 31 0.403251 
9 32 0.310582 
9 33 0.260166 
9 34 0.198592 
9 35 0.150876 
9 36 0.114215 
9 37 0.086345 
9 38 0.065463 
9 39 0.050158 
9 40 0.039358 
9 41 0.032277 
9 42 0.028390 
10 0 100.000000 
10 1 93.522235 
10 2 83.939629 
10 3 74.687901 
10 4 65.927629 
10 5 57.776429 
10 6 50.306650 
10 7 43.549620 
10 8 37.503593 
10 9 32.142780 
10 10 27.425665 
10 11 24.613819 
10 12 20.855313 
10 13 17.599031 
10 14 14.791182 
10 15 12.380735 
10 16 10.320281 
10 17 8.566424 
10 18 7.079855 
10 19 5.825258 
10 20 4.771100 
10 21 3.889374 
10 22 3.385003 
10 23 2.737133 
10 24 2.202152 
10 25 1.762636 
10 26 1.403438 
10 27 1.111461 
10 28 0.875436 
10 29 0.685720 
10 30 0.534116 
10 31 0.413691 
10 32 0.318625 
10 33 0.266904 
10 34 0.203736 
10 35 0.154785 
10 36 0.117174 
10 37 0.088582 
10 38 0.067159 
10 39 0.051458 
10 40 0.040377 
10 41 0.033113 
10 42 0.029125 
11 0 100.000000 
11 1 93.543696 
11 2 83.991019 
11 3 74.763959 
11 4 66.021368 
11 5 57.880485 
11 6 50.414365 
11 7 43.655663 
11 8 37.604150 
11 9 32.235443 
11 10 27.509175 
11 11 24.690958 
11 12 20.922957 
11 13 17.657619 
11 14 14.841407 
11 15 12.423413 
11 16 10.356268 
11 17 8.596558 
11 18 7.104929 
11 19 5.845997 
11 20 4.788154 
11 21 3.903320 
11 22 3.397160 
11 23 2.746983 
11 24 2.210090 
11 25 1.768997 
11 26 1.408509 
11 27 1.115480 
11 28 0.878603 
11 29 0.688202 
11 30 0.536050 
11 31 0.415189 
11 32 0.319780 
11 33 0.267871 
11 34 0.204475 
11 35 0.155346 
11 36 0.117599 
11 37 0.088903 
11 38 0.067402 
11 39 0.051644 
11 40 0.040524 
11 41 0.033233 
11 42 0.029230 
12 0 100.000000 
12 1 93.435021 
12 2 83.730979 
12 3 74.379568 
12 4 65.548350 
12 5 57.356284 
12 6 49.872624 
12 7 43.123133 
12 8 37.099835 
12 9 31.771235 
12 10 27.091207 
12 11 24.305071 
12 12 20.584784 
12 13 17.364865 
12 14 14.590542 
12 15 12.210309 
12 16 10.176618 
12 17 8.446149 
12 18 6.979797 
12 19 5.742514 
12 20 4.703064 
12 21 3.833743 
12 22 3.336507 
12 23 2.697840 
12 24 2.170490 
12 25 1.737262 
12 26 1.383216 
12 27 1.095434 
12 28 0.862804 
12 29 0.675821 
12 30 0.526402 
12 31 0.407714 
12 32 0.314021 
12 33 0.263047 
12 34 0.200791 
12 35 0.152547 
12 36 0.115480 
12 37 0.087301 
12 38 0.066188 
12 39 0.050714 
12 40 0.039794 
12 41 0.032635 
12 42 0.028704 
13 0 100.000000 
13 1 93.183344 
13 2 83.130600 
13 3 73.496615 
13 4 64.468741 
13 5 56.168028 
13 6 48.652787 
13 7 41.931323 
13 8 35.977134 
13 9 30.742402 
13 10 26.168220 
13 11 23.454643 
13 12 19.841372 
13 13 16.722562 
13 14 14.040990 
13 15 11.744033 
13 16 9.783904 
13 17 8.117590 
13 18 6.706605 
13 19 5.516684 
13 20 4.517435 
13 21 3.681998 
13 22 3.204241 
13 23 2.590693 
13 24 2.084161 
13 25 1.668085 
13 26 1.328087 
13 27 1.051743 
13 28 0.828372 
13 29 0.648839 
13 30 0.505378 
13 31 0.391426 
13 32 0.301472 
13 33 0.252534 
13 34 0.192765 
13 35 0.146449 
13 36 0.110863 
13 37 0.083811 
13 38 0.063541 
13 39 0.048687 
13 40 0.038203 
13 41 0.031330 
13 42 0.027557 
14 0 100.000000 
14 1 92.756757 
14 2 82.119009 
14 3 72.023463 
14 4 62.689062 
14 5 54.233947 
14 6 46.691249 
14 7 40.035579 
14 8 34.207862 
14 9 29.133512 
14 10 24.733832 
14 11 22.137558 
14 12 18.694896 
14 13 15.735293 
14 14 13.198461 
14 15 11.030601 
14 16 9.183955 
14 17 7.616247 
14 18 6.290130 
14 19 5.172657 
14 20 4.234806 
14 21 3.451058 
14 22 3.002994 
14 23 2.427711 
14 24 1.952875 
14 25 1.562902 
14 26 1.244275 
14 27 0.985329 
14 28 0.776036 
14 29 0.607829 
14 30 0.473425 
14 31 0.366671 
14 32 0.282403 
14 33 0.236558 
14 34 0.180569 
14 35 0.137182 
14 36 0.103847 
14 37 0.078507 
14 38 0.059520 
14 39 0.045606 
14 40 0.035786 
14 41 0.029349 
14 42 0.025815 
15 0 100.000000 
15 1 92.094145 
15 2 80.563483 
15 3 69.794777 
15 4 60.048258 
15 5 51.420060 
15 6 43.889094 
15 7 37.370202 
15 8 31.753199 
15 9 26.925377 
15 10 22.782088 
15 11 20.353828 
15 12 17.151109 
15 13 14.411796 
15 14 12.072877 
15 15 10.080012 
15 16 8.386202 
15 17 6.950661 
15 18 5.737886 
15 19 4.716907 
15 20 3.860665 
15 21 3.145513 
15 22 2.736815 
15 23 2.212224 
15 24 1.779346 
15 25 1.423906 
15 26 1.133542 
15 27 0.897593 
15 28 0.706907 
15 29 0.553665 
15 30 0.431226 
15 31 0.333981 
15 32 0.257221 
15 33 0.215462 
15 34 0.164464 
15 35 0.124945 
15 36 0.094584 
15 37 0.071504 
15 38 0.054211 
15 39 0.041539 
15 40 0.032596 
15 41 0.026734 
15 42 0.023516 
16 0 100.000000 
16 1 91.081760 
16 2 78.226344 
16 3 66.532232 
16 4 56.294646 
16 5 47.533022 
16 6 40.114929 
16 7 33.855541 
16 8 28.571434 
16 9 24.101756 
16 10 20.312625 
16 11 18.109766 
16 12 15.222239 
16 13 12.766884 
16 14 10.679599 
16 15 8.906995 
16 16 7.404124 
16 17 6.132783 
16 18 5.060238 
16 19 4.158270 
16 20 3.402445 
16 21 2.771549 
16 22 2.411147 
16 23 1.948689 
16 24 1.567196 
16 25 1.254020 
16 26 0.998227 
16 27 0.790399 
16 28 0.622457 
16 29 0.487504 
16 30 0.379685 
16 31 0.294056 
16 32 0.226468 
16 33 0.189699 
16 34 0.144797 
16 35 0.110003 
16 36 0.083272 
16 37 0.062952 
16 38 0.047729 
16 39 0.036573 
16 40 0.028701 
16 41 0.023541 
16 42 0.020709 
17 0 100.000000 
17 1 89.496813 
17 2 74.671455 
17 3 61.773538 
17 4 51.055501 
17 5 42.318939 
17 6 35.216932 
17 7 29.412851 
17 8 24.630971 
17 9 20.659241 
17 10 17.337621 
17 11 15.423326 
17 12 12.930462 
17 13 10.823632 
17 14 9.040754 
17 15 7.531786 
17 16 6.255667 
17 17 5.178188 
17 18 4.270484 
17 19 3.507957 
17 20 2.869497 
17 21 2.336893 
17 22 2.032764 
17 23 1.642635 
17 24 1.320904 
17 25 1.056848 
17 26 0.841213 
17 27 0.666037 
17 28 0.524495 
17 29 0.410766 
17 30 0.319910 
17 31 0.247755 
17 32 0.190806 
17 33 0.159826 
17 34 0.121993 
17 35 0.092678 
17 36 0.070157 
17 37 0.053038 
17 38 0.040213 
17 39 0.030815 
17 40 0.024185 
17 41 0.019842 
17 42 0.017458 
18 0 100.000000 
18 1 86.853028 
18 2 69.051085 
18 3 54.755135 
18 4 43.814969 
18 5 35.485765 
18 6 29.054576 
18 7 23.991252 
18 8 19.929635 
18 9 16.619988 
18 10 13.889814 
18 11 12.329880 
18 12 10.311363 
18 13 8.615390 
18 14 7.186357 
18 15 5.980709 
18 16 4.963507 
18 17 4.106148 
18 18 3.384829 
18 19 2.779474 
18 20 2.272991 
18 21 1.850720 
18 22 1.609683 
18 23 1.300574 
18 24 1.045728 
18 25 0.836611 
18 26 0.665868 
18 27 0.527179 
18 28 0.415129 
18 29 0.325104 
18 30 0.253188 
18 31 0.196078 
18 32 0.151005 
18 33 0.126486 
18 34 0.096544 
18 35 0.073344 
18 36 0.055521 
18 37 0.041973 
18 38 0.031825 
18 39 0.024390 
18 40 0.019147 
18 41 0.015716 
18 42 0.013836 
19 0 100.000000 
19 1 81.882745 
19 2 59.603215 
19 3 44.272506 
19 4 33.961012 
19 5 26.784608 
19 6 21.562526 
19 7 17.608626 
19 8 14.518705 
19 9 12.045271 
19 10 10.029950 
19 11 8.887159 
19 12 7.416526 
19 13 6.187059 
19 14 5.154869 
19 15 4.286346 
19 16 3.555014 
19 17 2.939502 
19 18 2.422218 
19 19 1.988450 
19 20 1.625751 
19 21 1.323497 
19 22 1.151019 
19 23 0.929884 
19 24 0.747609 
19 25 0.598067 
19 26 0.475982 
19 27 0.376826 
19 28 0.296723 
19 29 0.232369 
19 30 0.180963 
19 31 0.140142 
19 32 0.107925 
19 33 0.090401 
19 34 0.069000 
19 35 0.052419 
19 36 0.039681 
19 37 0.029999 
19 38 0.022747 
19 39 0.017435 
19 40 0.013693 
19 41 0.011252 
19 42 0.009926 
20 0 100.000000 
20 1 70.201963 
20 2 42.623080 
20 3 28.785716 
20 4 21.056029 
20 5 16.192133 
20 6 12.847498 
20 7 10.398808 
20 8 8.525003 
20 9 7.045481 
20 10 5.851073 
20 11 5.177540 
20 12 4.314228 
20 13 3.595074 
20 14 2.992871 
20 15 2.487108 
20 16 2.061824 
20 17 1.704256 
20 18 1.403980 
20 19 1.152327 
20 20 0.941994 
20 21 0.766771 
20 22 0.666803 
20 23 0.538654 
20 24 0.433041 
20 25 0.346405 
20 26 0.275682 
20 27 0.218246 
20 28 0.171849 
20 29 0.134575 
20 30 0.104802 
20 31 0.081160 
20 32 0.062502 
20 33 0.052353 
20 34 0.039959 
20 35 0.030356 
20 36 0.022980 
20 37 0.017373 
20 38 0.013174 
20 39 0.010099 
20 40 0.007937 
20 41 0.006539 
20 42 0.005820 
EFO 
 pause 0.1 
set cbrange [-0.998177:101.000000] 
set palette defined (-1 "#0000FF", 101 "#FF0000") 
plot "-" using 2:1:3 with image 
0 0 100.000000 
0 1 30.368915 
0 2 12.657781 
0 3 7.774792 
0 4 5.502026 
0 5 4.170296 
0 6 3.285258 
0 7 2.649278 
0 8 2.167979 
0 9 1.790577 
0 10 1.487240 
0 11 1.316602 
0 12 1.098208 
0 13 0.916463 
0 14 0.764314 
0 15 0.636491 
0 16 0.528919 
0 17 0.438363 
0 18 0.362192 
0 19 0.298226 
0 20 0.244638 
0 21 0.199875 
0 22 0.174273 
0 23 0.141365 
0 24 0.114149 
0 25 0.091738 
0 26 0.073368 
0 27 0.058383 
0 28 0.046221 
0 29 0.036402 
0 30 0.028517 
0 31 0.022221 
0 32 0.017224 
0 33 0.014492 
0 34 0.011140 
0 35 0.008526 
0 36 0.006505 
0 37 0.004960 
0 38 0.003795 
0 39 0.002939 
0 40 0.002334 
0 41 0.001949 
0 42 0.001826 
1 0 100.000000 
1 1 62.371117 
1 2 34.283399 
1 3 22.343908 
1 4 16.120396 
1 5 12.321588 
1 6 9.748943 
1 7 7.881474 
1 8 6.459740 
1 9 5.340712 
1 10 4.439063 
1 11 3.931104 
1 12 3.280308 
1 13 2.738215 
1 14 2.284098 
1 15 1.902400 
1 16 1.581062 
1 17 1.310483 
1 18 1.082840 
1 19 0.891648 
1 20 0.731456 
1 21 0.597634 
1 22 0.521091 
1 23 0.422703 
1 24 0.341328 
1 25 0.274317 
1 26 0.219388 
1 27 0.174581 
1 28 0.138214 
1 29 0.108852 
1 30 0.085275 
1 31 0.066450 
1 32 0.051507 
1 33 0.043337 
1 34 0.033311 
1 35 0.025495 
1 36 0.019452 
1 37 0.014831 
1 38 0.011349 
1 39 0.008787 
1 40 0.006977 
1 41 0.005810 
1 42 0.005248 
2 0 100.000000 
2 1 79.169660 
2 2 55.058175 
2 3 39.761324 
2 4 30.035445 
2 5 23.492135 
2 6 18.826246 
2 7 15.337304 
2 8 12.632302 
2 9 10.478087 
2 10 8.728664 
2 11 7.738448 
2 12 6.465525 
2 13 5.402016 
2 14 4.509168 
2 15 3.757521 
2 16 3.124006 
2 17 2.590105 
2 18 2.140640 
2 19 1.762966 
2 20 1.446416 
2 21 1.181904 
2 22 1.030583 
2 23 0.836051 
2 24 0.675136 
2 25 0.542611 
2 26 0.433973 
2 27 0.345347 
2 28 0.273413 
2 29 0.215333 
2 30 0.168694 
2 31 0.131454 
2 32 0.101894 
2 33 0.085734 
2 34 0.065900 
2 35 0.050436 
2 36 0.038482 
2 37 0.029340 
2 38 0.022451 
2 39 0.017378 
2 40 0.013790 
2 41 0.011445 
2 42 0.010180 
3 0 100.000000 
3 1 85.571750 
3 2 66.478910 
3 3 51.753641 
3 4 40.896394 
3 5 32.857858 
3 6 26.770704 
3 7 22.041463 
3 8 18.281973 
3 9 15.237283 
3 10 12.736025 
3 11 11.310258 
3 12 9.468102 
3 13 7.921905 
3 14 6.619488 
3 15 5.520368 
3 16 4.592327 
3 17 3.809171 
3 18 3.149218 
3 19 2.594267 
3 20 2.128871 
3 21 1.739821 
3 22 1.517193 
3 23 1.230930 
3 24 0.994090 
3 25 0.799005 
3 26 0.639063 
3 27 0.508573 
3 28 0.402652 
3 29 0.317126 
3 30 0.248445 
3 31 0.193603 
3 32 0.150069 
3 33 0.126269 
3 34 0.097058 
3 35 0.074283 
3 36 0.056677 
3 37 0.043211 
3 38 0.033064 
3 39 0.025589 
3 40 0.020294 
3 41 0.016817 
3 42 0.014911 
4 0 100.000000 
4 1 88.782224 
4 2 73.116614 
4 3 59.778865 
4 4 48.953522 
4 5 40.309306 
4 6 33.395200 
4 7 27.812564 
4 8 23.253346 
4 9 19.490192 
4 10 16.356722 
4 11 14.555505 
4 12 12.213848 
4 13 10.237248 
4 14 8.565380 
4 15 7.150169 
4 16 5.952540 
4 17 4.940188 
4 18 4.086027 
4 19 3.367092 
4 20 2.763749 
4 21 2.259112 
4 22 1.970241 
4 23 1.598700 
4 24 1.291226 
4 25 1.037910 
4 26 0.830196 
4 27 0.660710 
4 28 0.523122 
4 29 0.412020 
4 30 0.322796 
4 31 0.251546 
4 32 0.194986 
4 33 0.164063 
4 34 0.126111 
4 35 0.096520 
4 36 0.073643 
4 37 0.056145 
4 38 0.042958 
4 39 0.033243 
4 40 0.026356 
4 41 0.021827 
4 42 0.019336 
5 0 100.000000 
5 1 90.646962 
5 2 77.241086 
5 3 65.196043 
5 4 54.807980 
5 5 46.045675 
5 6 38.719090 
5 7 32.598618 
5 8 27.471472 
5 9 23.159370 
5 10 19.518888 
5 11 17.407712 
5 12 14.644960 
5 13 12.298607 
5 14 10.304987 
5 15 8.611735 
5 16 7.175221 
5 17 5.958667 
5 18 4.930773 
5 19 4.064698 
5 20 3.337296 
5 21 2.728529 
5 22 2.379913 
5 23 1.931395 
5 24 1.560108 
5 25 1.254152 
5 26 1.003231 
5 27 0.798463 
5 28 0.632217 
5 29 0.497962 
5 30 0.390137 
5 31 0.304030 
5 32 0.235673 
5 33 0.198300 
5 34 0.152429 
5 35 0.116663 
5 36 0.089012 
5 37 0.067863 
5 38 0.051922 
5 39 0.040176 
5 40 0.031848 
5 41 0.026368 
5 42 0.023352 
6 0 100.000000 
6 1 91.819291 
6 2 79.926650 
6 3 68.902082 
6 4 59.019386 
6 5 50.357602 
6 6 42.866404 
6 7 36.432299 
6 8 30.923003 
6 9 26.210555 
6 10 22.180649 
6 11 19.823967 
6 12 16.720182 
6 13 14.068320 
6 14 11.804959 
6 15 9.876119 
6 16 8.235596 
6 17 6.843633 
6 18 5.665853 
6 19 4.672421 
6 20 3.837374 
6 21 3.138090 
6 22 2.737476 
6 23 2.221898 
6 24 1.794972 
6 25 1.443086 
6 26 1.154446 
6 27 0.918865 
6 28 0.727583 
6 29 0.573097 
6 30 0.449015 
6 31 0.349921 
6 32 0.271251 
6 33 0.228238 
6 34 0.175444 
6 35 0.134279 
6 36 0.102454 
6 37 0.078110 
6 38 0.059761 
6 39 0.046240 
6 40 0.036651 
6 41 0.030341 
6 42 0.026868 
7 0 100.000000 
7 1 92.583870 
7 2 81.713450 
7 3 71.444003 
7 4 62.006952 
7 5 53.515884 
7 6 45.989732 
7 7 39.386376 
